"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"1","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,NA,NA,NA,NA
"2","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL_V2:331084","Redunca redunca","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca redunca",NA,NA,NA,NA,NA
"3","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:308540","Aepyceros melampus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus",NA,NA,NA,NA,NA
"4","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:328332","Phacochoerus africanus","Animalia | Chordata | Mammalia | Artiodactyla | Suidae | Phacochoerus | Phacochoerus africanus",NA,NA,NA,NA,NA
"5","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:308531","Connochaetes taurinus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Connochaetes | Connochaetes taurinus",NA,NA,NA,NA,NA
"6","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:344589","Ourebia ourebi","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Ourebia | Ourebia ourebi",NA,NA,NA,NA,NA
"7","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,NA,NA,NA,NA
"8","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:129521","Gazella thomsonii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella thomsonii",NA,NA,NA,NA,NA
"9","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:129521","Gazella thomsonii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella thomsonii",NA,NA,NA,NA,NA
"10","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:308531","Connochaetes taurinus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Connochaetes | Connochaetes taurinus",NA,NA,NA,NA,NA
"11","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:328332","Phacochoerus africanus","Animalia | Chordata | Mammalia | Artiodactyla | Suidae | Phacochoerus | Phacochoerus africanus",NA,NA,NA,NA,NA
"12","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,NA,NA,NA,NA
"13","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:344589","Ourebia ourebi","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Ourebia | Ourebia ourebi",NA,NA,NA,NA,NA
"14","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:311498","Madoqua kirkii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Madoqua | Madoqua kirkii",NA,NA,NA,NA,NA
"15","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL:308540","Aepyceros melampus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus",NA,NA,NA,NA,NA
"16","EOL:328680","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","EOL_V2:331084","Redunca redunca","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Redunca | Redunca redunca",NA,NA,NA,NA,NA
"17","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:7261427","Eudorcas thomsonii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Eudorcas | Eudorcas thomsonii",NA,NA,NA,NA,NA
"18","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:2440892","Equus quagga","Animalia | Chordata | Mammalia | Perissodactyla | Equidae | Equus | Equus quagga",NA,NA,NA,NA,NA
"19","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:2441144","Aepyceros melampus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus",NA,NA,NA,NA,NA
"20","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:7261427","Eudorcas thomsonii","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Eudorcas | Eudorcas thomsonii",NA,NA,NA,NA,NA
"21","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:2441144","Aepyceros melampus","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Aepyceros | Aepyceros melampus",NA,NA,NA,NA,NA
"22","GBIF:2435270","Acinonyx jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus",NA,"preysOn","GBIF:2440892","Equus quagga","Animalia | Chordata | Mammalia | Perissodactyla | Equidae | Equus | Equus quagga",NA,NA,NA,NA,NA
"23","GBIF:7193906","Acinonyx jubatus jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus | Acinonyx jubatus jubatus",NA,"preysOn","GBIF:2441141","Raphicerus campestris","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus campestris",NA,NA,NA,NA,NA
"24","GBIF:7193906","Acinonyx jubatus jubatus","Animalia | Chordata | Mammalia | Carnivora | Felidae | Acinonyx | Acinonyx jubatus | Acinonyx jubatus jubatus",NA,"preysOn","GBIF:2441141","Raphicerus campestris","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Raphicerus | Raphicerus campestris",NA,NA,NA,NA,NA
"25","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5821748","Harpachne schimperi","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Harpachne | Harpachne schimperi",NA,NA,NA,NA,NA
"26","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1114488","Panicum coloratum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum coloratum",NA,NA,NA,NA,NA
"27","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:1294325","Sporobolus pyramidalis","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Sporobolus | Sporobolus pyramidalis",NA,NA,NA,NA,NA
"28","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:484223","Solanum incanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum incanum",NA,NA,NA,NA,NA
"29","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5423883","Grewia bicolor","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Malvales | Malvaceae | Grewioideae | Grewieae | Grewia | Grewia bicolor",NA,NA,NA,NA,NA
"30","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5818149","Pennisetum mezianum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Pennisetum | Pennisetum mezianum",NA,NA,NA,NA,NA
"31","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1146945","Croton macrostachyus","Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | Croton | Croton macrostachyus",NA,NA,NA,NA,NA
"32","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1115209","Themeda triandra","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Themeda | Themeda triandra",NA,NA,NA,NA,NA
"33","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108162","Hyparrhenia","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | hyparrhenia",NA,NA,NA,NA,NA
"34","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5821748","Harpachne schimperi","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Harpachne | Harpachne schimperi",NA,NA,NA,NA,NA
"35","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1114488","Panicum coloratum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum coloratum",NA,NA,NA,NA,NA
"36","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:1294325","Sporobolus pyramidalis","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Sporobolus | Sporobolus pyramidalis",NA,NA,NA,NA,NA
"37","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:484223","Solanum incanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum incanum",NA,NA,NA,NA,NA
"38","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5818149","Pennisetum mezianum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Pennisetum | Pennisetum mezianum",NA,NA,NA,NA,NA
"39","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:5423883","Grewia bicolor","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Malvales | Malvaceae | Grewioideae | Grewieae | Grewia | Grewia bicolor",NA,NA,NA,NA,NA
"40","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1146945","Croton macrostachyus","Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | Croton | Croton macrostachyus",NA,NA,NA,NA,NA
"41","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108162","Hyparrhenia","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | hyparrhenia",NA,NA,NA,NA,NA
"42","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1115209","Themeda triandra","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Themeda | Themeda triandra",NA,NA,NA,NA,NA
"43","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:72159","Digitaria","Animalia | Mollusca | Bivalvia | Carditoida | Crassatelloidea | Astartidae | Digitaria",NA,NA,NA,NA,NA
"44","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:108119","Brachiaria","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | brachiaria",NA,NA,NA,NA,NA
"45","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:60741","Hibiscus","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | hibiscus",NA,NA,NA,NA,NA
"46","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"47","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:49087","Sida","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | sida",NA,NA,NA,NA,NA
"48","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1115687","Panicum maximum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum maximum",NA,NA,NA,NA,NA
"49","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1114871","Cynodon dactylon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cynodon | Cynodon dactylon",NA,NA,NA,NA,NA
"50","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108217","Sporobolus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Sporobolus",NA,NA,NA,NA,NA
"51","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108015","Andropogon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Andropogon",NA,NA,NA,NA,NA
"52","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:72159","Digitaria","Animalia | Mollusca | Bivalvia | Carditoida | Crassatelloidea | Astartidae | Digitaria",NA,NA,NA,NA,NA
"53","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:108119","Brachiaria","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | brachiaria",NA,NA,NA,NA,NA
"54","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:60741","Hibiscus","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | hibiscus",NA,NA,NA,NA,NA
"55","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108015","Andropogon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Andropogon",NA,NA,NA,NA,NA
"56","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108217","Sporobolus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Sporobolus",NA,NA,NA,NA,NA
"57","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1114871","Cynodon dactylon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cynodon | Cynodon dactylon",NA,NA,NA,NA,NA
"58","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:1115687","Panicum maximum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum maximum",NA,NA,NA,NA,NA
"59","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL_V2:49087","Sida","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | sida",NA,NA,NA,NA,NA
"60","EOL:328707","Syncerus caffer","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Syncerus | Syncerus caffer",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"61","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:5821748","Harpachne schimperi","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Harpachne | Harpachne schimperi",NA,NA,NA,NA,NA
"62","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:5821748","Harpachne schimperi","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Harpachne | Harpachne schimperi",NA,NA,NA,NA,NA
"63","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:72159","Digitaria","Animalia | Mollusca | Bivalvia | Carditoida | Crassatelloidea | Astartidae | Digitaria",NA,NA,NA,NA,NA
"64","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL_V2:1114871","Cynodon dactylon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cynodon | Cynodon dactylon",NA,NA,NA,NA,NA
"65","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:2880771","Chloris pycnothrix","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Chloris | Chloris pycnothrix",NA,NA,NA,NA,NA
"66","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL_V2:1115209","Themeda triandra","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Themeda | Themeda triandra",NA,NA,NA,NA,NA
"67","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:108048","Eragrostis","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Eragrostis",NA,NA,NA,NA,NA
"68","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"69","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:108048","Eragrostis","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Eragrostis",NA,NA,NA,NA,NA
"70","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:108024","Aristida","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Aristida",NA,NA,NA,NA,NA
"71","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL_V2:1114871","Cynodon dactylon","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Cynodon | Cynodon dactylon",NA,NA,NA,NA,NA
"72","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:72159","Digitaria","Animalia | Mollusca | Bivalvia | Carditoida | Crassatelloidea | Astartidae | Digitaria",NA,NA,NA,NA,NA
"73","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL_V2:1115209","Themeda triandra","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Themeda | Themeda triandra",NA,NA,NA,NA,NA
"74","EOL:289798","Pedetes capensis","Animalia | Chordata | Mammalia | Rodentia | Pedetidae | Pedetes | Pedetes capensis",NA,"preysOn","EOL:2880771","Chloris pycnothrix","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Chloris | Chloris pycnothrix",NA,NA,NA,NA,NA
"75","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:11888153","Duosperma kilimandscharicum","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Asterids | Lamiids | Lamiales | Acanthaceae | Acanthoideae | Ruellieae | Ruelliinae | Duosperma | Duosperma kilimandscharicum",NA,NA,NA,NA,NA
"76","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:5796712","Eustachys paspaloides","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Eustachys | Eustachys paspaloides",NA,NA,NA,NA,NA
"77","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:1115033","Microchloa kunthii","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Microchloa | Microchloa kunthii",NA,NA,NA,NA,NA
"78","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:5821748","Harpachne schimperi","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Harpachne | Harpachne schimperi",NA,NA,NA,NA,NA
"79","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:1114488","Panicum coloratum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Panicum | Panicum coloratum",NA,NA,NA,NA,NA
"80","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:1115343","Dinebra retroflexa","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Dinebra | Dinebra retroflexa",NA,NA,NA,NA,NA
"81","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","GBIF:2704089","Bothriochloa","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Bothriochloa",NA,NA,NA,NA,NA
"82","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:1114966","Heteropogon contortus","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Heteropogon | Heteropogon contortus",NA,NA,NA,NA,NA
"83","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:484223","Solanum incanum","Plantae | Tracheophyta | Magnoliopsida | Solanales | Solanaceae | Solanum | Solanum incanum",NA,NA,NA,NA,NA
"84","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:5818149","Pennisetum mezianum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Pennisetum | Pennisetum mezianum",NA,NA,NA,NA,NA
"85","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:5423883","Grewia bicolor","Cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliophyta | Mesangiospermae | Eudicotyledons | Gunneridae | Pentapetalae | Rosids | Malvids | Malvales | Malvaceae | Grewioideae | Grewieae | Grewia | Grewia bicolor",NA,NA,NA,NA,NA
"86","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:108192","Pennisetum","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Pennisetum",NA,NA,NA,NA,NA
"87","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:483578","Balanites aegyptiacus","Plantae | Tracheophyta | Magnoliopsida | Zygophyllales | Zygophyllaceae | Balanites | Balanites aegyptiacus",NA,NA,NA,NA,NA
"88","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL_V2:1115209","Themeda triandra","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Themeda | Themeda triandra",NA,NA,NA,NA,NA
"89","EOL_V2:129513","Gazella granti","Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Gazella | Gazella granti",NA,"preysOn","EOL:108162","Hyparrhenia","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | hyparrhenia",NA,NA,NA,NA,NA
